es,var,study,se,z,count,w
0.192337169,0.034482759,Wagner 1999,0.185695339,1.035767348,10,0.1
0,0.03125,Wagner 1999,0.176776695,0,10,0.1
0.080171325,0.029411765,Wagner 1999,0.171498586,0.467475137,10,0.1
-1.308912555,0.005319149,Hughes 1996,0.072932496,-17.94690465,2,0.5
0.930871588,0.005319149,Hughes 1996,0.072932496,12.76346809,2,0.5
0.435611223,0.035714286,M??rquez 1993,0.188982237,2.30503792,2,0.5
0.223656109,0.1,M??rquez 1993,0.316227766,0.707262717,2,0.5
0.686765374,0.004545455,Elmer et al. 2009,0.06741999,10.18637615,2,0.5
0.293115727,0.007518797,Elmer et al. 2009,0.086710997,3.380375467,2,0.5
0.562729769,0.032258065,Chardine and Morris 1989,0.179605303,3.13314673,4,0.25
0.050041729,0.032258065,Chardine and Morris 1989,0.179605303,0.278620553,4,0.25
0.110446916,0.035714286,Chardine and Morris 1989,0.188982237,0.584430143,4,0.25
0.060072156,0.052631579,Chardine and Morris 1989,0.229415734,0.261848457,4,0.25
-0.865074024,0.024390244,Bortolotti et al. 2008,0.156173762,-5.539176439,1,1
0.508840879,0.027027027,Beeching et al. 2004,0.164398987,3.095158234,1,1
0.25008653,0.03125,Baur 1992,0.176776695,1.41470305,2,0.5
-0.110446916,0.022222222,Forbes et al. 1992,0.149071198,-0.74090044,4,0.25
0.950479381,0.076923077,Forbes et al. 1992,0.277350098,3.427002143,4,0.25
0.447692024,0.111111111,Forbes et al. 1992,0.333333333,1.343076073,4,0.25
0.632833187,0.032258065,Forbes et al. 1992,0.179605303,3.52346604,4,0.25
0.331647109,0.011111111,Adams et al. 1985b,0.105409255,3.146280747,9,0.111111111
1.156817465,0.083333333,Adams et al. 1985b,0.288675134,4.007333257,9,0.111111111
0.472230804,0.076923077,Adams et al. 1985b,0.277350098,1.702652377,9,0.111111111
0.972955075,0.071428571,Adams et al. 1985b,0.267261241,3.640464554,9,0.111111111
0.928727364,0.076923077,Adams et al. 1985b,0.277350098,3.34857413,9,0.111111111
1.256152812,0.111111111,Adams et al. 1985b,0.333333333,3.768458438,9,0.111111111
0.576339755,0.125,Adams et al. 1985b,0.353553391,1.630134996,9,0.111111111
0.708921359,0.055555556,Adams et al. 1985b,0.235702261,3.00769859,9,0.111111111
0.161386696,0.058823529,Adams et al. 1985b,0.242535624,0.665414397,9,0.111111111
-0.677666068,0.006369427,Hargeby and Erlandsson 2006,0.07980869,-8.491131329,5,0.2
0.438391849,0.027027027,Hargeby and Erlandsson 2006,0.164398987,2.666633514,5,0.2
-0.798727833,0.027027027,Hargeby and Erlandsson 2006,0.164398987,-4.858471737,5,0.2
0.562597262,0.027027027,Hargeby and Erlandsson 2006,0.164398987,3.422145547,5,0.2
-0.8955881,0.027027027,Hargeby and Erlandsson 2006,0.164398987,-5.44764974,5,0.2
0.618381314,0.125,Ridley and Thompson 1979,0.353553391,1.749046482,10,0.1
0.151140436,0.047619048,Ridley and Thompson 1979,0.218217891,0.692612486,10,0.1
0.181982689,1,Ridley and Thompson 1979,1,0.181982689,10,0.1
0.331647109,0.2,Ridley and Thompson 1979,0.447213595,0.74158548,10,0.1
0.725005088,0.058823529,Ridley and Thompson 1979,0.242535624,2.989272567,10,0.1
0,0.333333333,Ridley and Thompson 1979,0.577350269,0,10,0.1
-0.151140436,0.166666667,Ridley and Thompson 1979,0.408248291,-0.370216947,10,0.1
0.3884231,0.00952381,Ridley and Thompson 1979,0.09759001,3.980152283,10,0.1
0.276863823,0.008333333,Ridley and Thompson 1979,0.091287091,3.032891285,10,0.1
0.647522845,0.045454545,Ridley and Thompson 1979,0.213200715,3.037151372,10,0.1
0.558683512,0.008064516,Petersson 1990,0.08980265,6.221236346,4,0.25
0.143986873,0.007575758,Petersson 1990,0.08703883,1.654283178,4,0.25
0.326086553,0.020408163,Juliano 1985,0.142857142,2.282605886,2,0.5
0.31171886,0.019607843,Juliano 1985,0.140028008,2.226117936,2,0.5
0.185296312,0.005405405,Abraham et al. 1983,0.073521459,2.520302418,2,0.5
0.169030303,0.006060606,Abraham et al. 1983,0.077849894,2.171233566,2,0.5
0.093269519,0.076923077,Poisbleau et al. 2006,0.277350098,0.336288033,9,0.111111111
0.175788613,0.0625,Poisbleau et al. 2006,0.25,0.703154452,9,0.111111111
0.07413552,0.0625,Poisbleau et al. 2006,0.25,0.29654208,9,0.111111111
0.289853534,0.076923077,Poisbleau et al. 2006,0.277350098,1.045081779,9,0.111111111
0.408266742,0.03125,Poisbleau et al. 2006,0.176776695,2.309505454,9,0.111111111
-0.081177848,0.076923077,Poisbleau et al. 2006,0.277350098,-0.292690893,9,0.111111111
0.22260549,0.0625,Poisbleau et al. 2006,0.25,0.89042196,9,0.111111111
0.409443429,0.0625,Poisbleau et al. 2006,0.25,1.637773716,9,0.111111111
0.549306144,0.076923077,Poisbleau et al. 2006,0.277350098,1.980551467,9,0.111111111
0.467145308,0.004291845,Black and Owen 1995,0.065512174,7.130664063,2,0.5
0.467145308,0.004291845,Black and Owen 1995,0.065512174,7.130664063,2,0.5
-0.536060337,0.007936508,Howard et al. 1994,0.089087081,-6.017262335,1,1
0.181982689,0.016666667,Kruse 1981,0.129099446,1.409631833,1,1
-0.098315551,0.25,Wilbur et al. 1978,0.5,-0.196631102,5,0.2
0.647522845,1,Olson et al. 1986,1,0.647522845,13,0.076923077
0.411800034,0.04,Olson et al. 1986,0.2,2.05900017,13,0.076923077
0.497311288,0.028571429,Olson et al. 1986,0.169030852,2.942133235,13,0.076923077
0.536060337,0.024390244,Olson et al. 1986,0.156173762,3.43246093,13,0.076923077
0.110446916,0.142857143,Olson et al. 1986,0.377964473,0.292215073,13,0.076923077
0.354092529,0.090909091,Olson et al. 1986,0.301511345,1.174392059,13,0.076923077
0.758173745,0.1,Olson et al. 1986,0.316227766,2.397555896,13,0.076923077
0.522984278,0.111111111,Olson et al. 1986,0.333333333,1.568952835,13,0.076923077
0.13073985,0.055555556,Olson et al. 1986,0.235702261,0.554682205,13,0.076923077
0.140925576,0.029411765,Olson et al. 1986,0.171498586,0.82173025,13,0.076923077
0.255412812,0.066666667,Olson et al. 1986,0.25819889,0.989209565,13,0.076923077
-0.151140436,0.076923077,Olson et al. 1986,0.277350098,-0.544944592,13,0.076923077
-0.331647109,0.083333333,Olson et al. 1986,0.288675134,-1.148859288,13,0.076923077
-0.050041729,0.016393443,Arntzen 1999,0.128036881,-0.390838393,4,0.25
0.331647109,0.045454545,Arntzen 1999,0.213200715,1.555562835,4,0.25
0.365443754,0.02173913,Arntzen 1999,0.147441955,2.478560155,4,0.25
0.181982689,0.052631579,Arntzen 1999,0.229415734,0.79324415,4,0.25
0.643090257,0.076923077,Davies and Halliday 1977,0.277350098,2.318694895,1,1
0.028007321,0.04,Marco and Lizana 2002,0.2,0.140036605,1,1
0.121595763,0.037037037,Arak 1988,0.19245009,0.631830119,1,1
0.090244188,0.047619048,Sullivan 1983a,0.218217891,0.413550821,1,1
0.677666068,0.166666667,Jacobson and Vandenberg 1991,0.408248291,1.659936081,2,0.5
0.365443754,0.029411765,Jacobson and Vandenberg 1991,0.171498586,2.130884939,2,0.5
-0.234189467,0.045454545,Wilbur et al. 1978,0.213200715,-1.098445972,5,0.2
0.331647109,0.1,Wilbur et al. 1978,0.316227766,1.048760244,5,0.2
0.110446916,0.058823529,Wilbur et al. 1978,0.242535624,0.455384302,5,0.2
0.218407819,0.010752688,Lee and Park 2009,0.103695169,2.106248747,8,0.125
0.333876866,0.043478261,Lee and Park 2009,0.208514414,1.601217196,8,0.125
0.271478451,0.033333333,Lee and Park 2009,0.182574185,1.486948722,8,0.125
0.365443754,0.037037037,Lee and Park 2009,0.19245009,1.898901449,8,0.125
0.05405258,0.010752688,Lee and Park 2009,0.103695169,0.521264208,8,0.125
0.173726908,0.043478261,Lee and Park 2009,0.208514414,0.833164981,8,0.125
0.252215359,0.033333333,Lee and Park 2009,0.182574185,1.381440422,8,0.125
0.482195263,0.037037037,Lee and Park 2009,0.19245009,2.505560085,8,0.125
-0.497311288,1,Wilbur et al. 1978,1,-0.497311288,5,0.2
0.13073985,0.016393443,Wells 1979,0.128036881,1.021110859,1,1
0.097305953,0.020408163,Lee and Salzburg 1989,0.142857142,0.681141675,3,0.333333333
0.309519604,0.111111111,Lee and Salzburg 1989,0.333333333,0.928558812,3,0.333333333
0.411800034,0.333333333,Lee and Salzburg 1989,0.577350269,0.713258582,3,0.333333333
-0.13073985,0.028571429,Wagner and Sullivan 1995,0.169030852,-0.773467378,4,0.25
-0.829114038,0.2,Wagner and Sullivan 1995,0.447213595,-1.85395535,4,0.25
0.120581028,0.022222222,Wagner and Sullivan 1995,0.149071198,0.80888213,4,0.25
-0.060072156,0.142857143,Wagner and Sullivan 1995,0.377964473,-0.158935985,4,0.25
0.020002667,0.066666667,Sullivan 1982,0.25819889,0.077469996,1,1
0.234189467,0.022727273,Sullivan 1983b,0.150755673,1.553437174,1,1
0.070114671,0.041666667,Woodward 1982,0.204124146,0.343490333,8,0.125
0.13073985,0.012987013,Woodward 1982,0.113960577,1.147237527,8,0.125
0.342828254,0.071428571,Woodward 1982,0.267261241,1.282745873,8,0.125
0.082184534,0.026315789,Chaine and Angeloni 2005,0.16222142,0.506619497,1,1
-1.071431684,0.00257732,Kruger et al. 2001,0.050767312,-21.10475491,1,1
0.007900164,0.025641026,Schmutz and Schmutz 1981,0.160128155,0.049336508,1,1
0.549306144,0.004098361,Sparkes et al. 2006,0.064018443,8.580435906,4,0.25
0.320545409,0.007092199,Sparkes et al. 2006,0.084215195,3.806265729,4,0.25
0.632833187,0.012048193,Sparkes et al. 2006,0.109764261,5.765384662,4,0.25
0.276863823,0.04,Sparkes et al. 2006,0.2,1.384319115,4,0.25
0.140925576,0.008130081,Sandercock 1998,0.090166962,1.562940274,6,0.166666667
0.100335348,0.008130081,Sandercock 1998,0.090166962,1.11277286,6,0.166666667
0.171666664,0.008130081,Sandercock 1998,0.090166962,1.903875439,6,0.166666667
-0.050041729,0.008695652,Sandercock 1998,0.09325048,-0.536637764,6,0.166666667
-0.140925576,0.008695652,Sandercock 1998,0.09325048,-1.511258453,6,0.166666667
-0.080171325,0.008695652,Sandercock 1998,0.09325048,-0.859741688,6,0.166666667
0.054827127,0.071428571,Christensen and Kleindorfer 2007,0.267261241,0.205144325,5,0.2
0.114515508,0.071428571,Christensen and Kleindorfer 2007,0.267261241,0.428477798,5,0.2
0.162664827,0.071428571,Christensen and Kleindorfer 2007,0.267261241,0.608636053,5,0.2
-0.719244967,0.071428571,Christensen and Kleindorfer 2007,0.267261241,-2.691168252,5,0.2
0.202732554,0.071428571,Christensen and Kleindorfer 2007,0.267261241,0.75855576,5,0.2
0.365443754,0.05,Filliater and Beritwisch 1997,0.223606798,1.634314152,1,1
-0.662462707,0.052631579,Jawor et al. 2003,0.229415734,-2.887607992,3,0.333333333
0.411800034,0.012820513,Jawor et al. 2003,0.113227704,3.6369194,3,0.333333333
0.576339755,0.043478261,Jawor et al. 2003,0.208514414,2.764028361,3,0.333333333
-0.213171347,0.052631579,MacDougall and Montgomerie 2003,0.229415734,-0.929192359,6,0.166666667
-0.202732554,0.052631579,MacDougall and Montgomerie 2003,0.229415734,-0.883690715,6,0.166666667
0.202732554,0.052631579,MacDougall and Montgomerie 2003,0.229415734,0.883690715,6,0.166666667
0.40005965,0.052631579,MacDougall and Montgomerie 2003,0.229415734,1.743819585,6,0.166666667
-0.192337169,0.052631579,MacDougall and Montgomerie 2003,0.229415734,-0.838378282,6,0.166666667
0.472230804,0.055555556,MacDougall and Montgomerie 2003,0.235702261,2.003505615,6,0.166666667
0.223656109,0.017241379,Catry et al. 1999,0.131306432,1.703314195,2,0.5
0.202732554,0.166666667,Berzins et al. 2009,0.408248291,0.496591311,6,0.166666667
-0.060072156,0.058823529,Berzins et al. 2009,0.242535624,-0.247683845,6,0.166666667
0.120581028,0.058823529,Berzins et al. 2009,0.242535624,0.497168317,6,0.166666667
-0.181982689,0.058823529,Berzins et al. 2009,0.242535624,-0.750333851,6,0.166666667
-0.309519604,0.058823529,Berzins et al. 2009,0.242535624,-1.276182025,6,0.166666667
0.376885901,0.058823529,Berzins et al. 2009,0.242535624,1.553940384,6,0.166666667
-0.847955755,0.111111111,Pratchett 2006,0.333333333,-2.543867266,4,0.25
0.255412812,0.055555556,Pratchett 2006,0.235702261,1.083624784,4,0.25
0,0.035714286,Cuadrado 1999,0.188982237,0,3,0.333333333
0.287682072,0.035714286,Cuadrado 1999,0.188982237,1.522270432,3,0.333333333
-0.42364893,0.058823529,Cuadrado 1999,0.242535624,-1.746749293,3,0.333333333
0.411800034,0.066666667,Hedenstrom 1987,0.25819889,1.59489467,4,0.25
0.677666068,0.066666667,Hedenstrom 1987,0.25819889,2.624589389,4,0.25
0.536060337,0.111111111,Hedenstrom 1987,0.333333333,1.608181012,4,0.25
0.459896681,0.066666667,Hedenstrom 1987,0.25819889,1.781172182,4,0.25
-0.050041729,0.037037037,Bernstein and Bernstein 2003,0.19245009,-0.260024452,24,0.041666667
0.287682072,0.083333333,Bernstein and Bernstein 2003,0.288675134,0.996559932,24,0.041666667
-0.140925576,0.021276596,Bernstein and Bernstein 2003,0.145864992,-0.966137068,24,0.041666667
0.255412812,0.041666667,Bernstein and Bernstein 2003,0.204124146,1.251262121,24,0.041666667
0.040021354,0.020408163,Bernstein and Bernstein 2003,0.142857142,0.28014948,24,0.041666667
0.594326311,0.142857143,Bernstein and Bernstein 1999,0.377964473,1.572439616,10,0.1
0.588755556,0.111111111,Bernstein and Bernstein 1999,0.333333333,1.766266669,10,0.1
0.042024722,0.027027027,Bernstein and Bernstein 1999,0.164398987,0.255626404,10,0.1
0.095287349,0.027027027,Bernstein and Bernstein 1999,0.164398987,0.579610316,10,0.1
0.169607861,0.027027027,Bernstein and Bernstein 1999,0.164398987,1.031684342,10,0.1
-0.088228219,0.027027027,Bernstein and Bernstein 1999,0.164398987,-0.536671305,10,0.1
0.181982689,0.020833333,Bernstein and Bernstein 2003,0.144337566,1.260813064,24,0.041666667
0.151140436,0.055555556,Bernstein and Bernstein 2003,0.235702261,0.641234561,24,0.041666667
0.120581028,0.0625,Bernstein and Bernstein 2003,0.25,0.482324112,24,0.041666667
0.151140436,0.027027027,Bernstein and Bernstein 2003,0.164398987,0.919351381,24,0.041666667
0.070114671,0.012987013,Bernstein and Bernstein 2003,0.113960577,0.615253741,24,0.041666667
-0.010000333,0.021276596,Bernstein and Bernstein 2003,0.145864992,-0.068558829,24,0.041666667
0.448906825,0.037037037,Bernstein and Bernstein 1999,0.19245009,2.332588287,10,0.1
-0.777032261,0.04,Bernstein and Bernstein 1999,0.2,-3.885161305,10,0.1
0.158309385,0.028571429,Bernstein and Bernstein 1999,0.169030852,0.936570945,10,0.1
-0.019002287,0.03030303,Bernstein and Bernstein 1999,0.174077655,-0.109159829,10,0.1
0.202732554,0.037037037,Bernstein and Bernstein 2003,0.19245009,1.053429252,24,0.041666667
0.030009005,0.035714286,Bernstein and Bernstein 2003,0.188982237,0.158792728,24,0.041666667
0.213171347,0.010869565,Bernstein and Bernstein 2003,0.104257206,2.044667752,24,0.041666667
-0.090244188,0.024390244,Bernstein and Bernstein 2003,0.156173762,-0.577844746,24,0.041666667
0.100335348,0.023809524,Bernstein and Bernstein 2003,0.154303351,0.650247371,24,0.041666667
0.020002667,0.071428571,Bernstein and Bernstein 2003,0.267261241,0.074843127,24,0.041666667
0.045030412,0.041666667,Mason 1972,0.204124146,0.220603064,67,0.014925373
0.127689479,0.037037037,Mason 1972,0.19245009,0.663493996,67,0.014925373
-0.052046946,0.090909091,Mason 1972,0.301511345,-0.172620191,67,0.014925373
-0.168578995,0.052631579,Mason 1972,0.229415734,-0.734818803,67,0.014925373
-0.221555354,0.083333333,Mason 1972,0.288675134,-0.767490261,67,0.014925373
0.117538299,0.029411765,Mason 1972,0.171498586,0.685360164,67,0.014925373
-0.005000042,0.090909091,Mason 1972,0.301511345,-0.016583263,67,0.014925373
0.056058649,0.037037037,Mason 1972,0.19245009,0.291289285,67,0.014925373
0.05405258,0.034482759,Mason 1972,0.185695339,0.29108205,67,0.014925373
0.516507503,0.052631579,Mason 1972,0.229415734,2.251404008,67,0.014925373
0.327197097,0.058823529,Mason 1972,0.242535624,1.349068196,67,0.014925373
0.238417017,0.041666667,Mason 1972,0.204124146,1.168000071,67,0.014925373
0.152163611,0.037037037,Mason 1972,0.19245009,0.790665316,67,0.014925373
-0.012000576,0.090909091,Mason 1972,0.301511345,-0.039801408,67,0.014925373
-0.356355693,0.052631579,Mason 1972,0.229415734,-1.553318453,67,0.014925373
-0.095287349,0.083333333,Mason 1972,0.288675134,-0.33008506,67,0.014925373
-0.082184534,0.029411765,Mason 1972,0.171498586,-0.479214062,67,0.014925373
-0.269328615,0.090909091,Mason 1972,0.301511345,-0.893261961,67,0.014925373
-0.137866901,0.037037037,Mason 1972,0.19245009,-0.716377432,67,0.014925373
-0.087220503,0.034482759,Mason 1972,0.185695339,-0.469696781,67,0.014925373
-0.028007321,0.052631579,Mason 1972,0.229415734,-0.122081082,67,0.014925373
0.152163611,0.058823529,Mason 1972,0.242535624,0.627386643,67,0.014925373
-0.069109817,0.041666667,Mason 1972,0.204124146,-0.338567574,67,0.014925373
-0.260753317,0.037037037,Mason 1972,0.19245009,-1.354913981,67,0.014925373
-0.478448243,0.090909091,Mason 1972,0.301511345,-1.586833303,67,0.014925373
0.114497735,0.052631579,Mason 1972,0.229415734,0.499084056,67,0.014925373
0.51521693,0.083333333,Mason 1972,0.288675134,1.784763803,67,0.014925373
0.25968406,0.029411765,Mason 1972,0.171498586,1.514205254,67,0.014925373
0.220505698,0.090909091,Mason 1972,0.301511345,0.731334664,67,0.014925373
0.239475208,0.037037037,Mason 1972,0.19245009,1.244349683,67,0.014925373
-0.13990573,0.052631579,Mason 1972,0.229415734,-0.609834938,67,0.014925373
0.393065551,0.058823529,Mason 1972,0.242535624,1.62065079,67,0.014925373
-0.387264981,0.034482759,Mason 1972,0.185695339,-2.085485735,67,0.014925373
0.343950879,0.004587156,McCauley and Wade 1978,0.067728546,5.07837385,1,1
0.111459277,0.045454545,McLain 1985,0.213200715,0.522790352,48,0.020833333
0.021403268,0.025641026,McLain 1985,0.160128155,0.133663365,48,0.020833333
0.475957159,0.03030303,McLain 1985,0.174077655,2.734165731,48,0.020833333
0.151140436,0.03030303,McLain 1985,0.174077655,0.868235707,48,0.020833333
0.19026308,0.024390244,McLain 1985,0.156173762,1.218278137,48,0.020833333
0.070114671,0.012658228,McLain 1985,0.112508791,0.623192824,48,0.020833333
-0.086212965,0.032258065,McLain 1985,0.179605303,-0.480013471,48,0.020833333
0.196490276,0.037037037,McLain 1985,0.19245009,1.020993424,48,0.020833333
0.312819583,0.016129032,McLain 1985,0.127000126,2.463143879,48,0.020833333
-0.153187103,0.023255814,McLain 1985,0.15249857,-1.00451501,48,0.020833333
0.075141102,0.016129032,McLain 1985,0.127000126,0.591661634,48,0.020833333
-0.232078779,0.019607843,McLain 1985,0.140028008,-1.657373996,48,0.020833333
0.019002287,0.022222222,McLain 1985,0.149071198,0.127471217,48,0.020833333
0.119566541,0.027777778,McLain 1985,0.166666667,0.717399243,48,0.020833333
0.099325348,0.04,McLain 1985,0.2,0.49662674,48,0.020833333
0.191299921,0.066666667,McLain 1985,0.25819889,0.740901406,48,0.020833333
0.354092529,0.055555556,McLain 1985,0.235702261,1.502287365,48,0.020833333
0.231024198,0.047619048,McLain 1985,0.218217891,1.05868587,48,0.020833333
0.240533924,0.047619048,McLain 1985,0.218217891,1.10226491,48,0.020833333
0.104377407,0.055555556,McLain 1985,0.235702261,0.442835832,48,0.020833333
0.249022949,0.037037037,McLain 1985,0.19245009,1.2939612,48,0.020833333
0.047034654,0.028571429,McLain 1985,0.169030852,0.278260764,48,0.020833333
0.108422867,0.045454545,McLain 1985,0.213200715,0.508548327,48,0.020833333
-0.020002667,0.037037037,McLain 1985,0.19245009,-0.103936907,48,0.020833333
0.080171325,0.052631579,McLain 1985,0.229415734,0.349458704,48,0.020833333
0.167550482,0.024390244,McLain 1985,0.156173762,1.07284655,48,0.020833333
0.06107583,0.045454545,McLain 1985,0.213200715,0.286471037,48,0.020833333
-0.244774113,0.025641026,McLain 1985,0.160128155,-1.528613835,48,0.020833333
-0.153187103,0.03030303,McLain 1985,0.174077655,-0.879992914,48,0.020833333
0.014000915,0.03030303,McLain 1985,0.174077655,0.080429134,48,0.020833333
0.331647109,0.024390244,McLain 1985,0.156173762,2.123577638,48,0.020833333
0.299658432,0.012658228,McLain 1985,0.112508791,2.663422386,48,0.020833333
0.484700279,0.032258065,McLain 1985,0.179605303,2.69869692,48,0.020833333
0.805319196,0.037037037,McLain 1985,0.19245009,4.184561293,48,0.020833333
1.33307963,0.016129032,McLain 1985,0.127000126,10.49667959,48,0.020833333
0.497311288,0.023255814,McLain 1985,0.15249857,3.261088195,48,0.020833333
0.885170208,0.016129032,McLain 1985,0.127000126,6.969837243,48,0.020833333
-0.191299921,0.066666667,McLain 1985,0.25819889,-0.740901406,48,0.020833333
-0.101345551,0.055555556,McLain 1985,0.235702261,-0.429972756,48,0.020833333
-0.064087597,0.047619048,McLain 1985,0.218217891,-0.293686263,48,0.020833333
0.359757028,0.047619048,McLain 1985,0.218217891,1.648613806,48,0.020833333
0.273630739,0.055555556,McLain 1985,0.235702261,1.160916902,48,0.020833333
0.213171347,0.037037037,McLain 1985,0.19245009,1.107670812,48,0.020833333
0.538695667,0.028571429,McLain 1985,0.169030852,3.186966521,48,0.020833333
0.390742321,0.045454545,McLain 1985,0.213200715,1.83274395,48,0.020833333
1.270747062,0.037037037,McLain 1985,0.19245009,6.602995428,48,0.020833333
1.172274646,0.052631579,McLain 1985,0.229415734,5.109826713,48,0.020833333
-2.028697888,0.024390244,McLain 1985,0.156173762,-12.99000459,48,0.020833333
0.004000021,0.005847953,McLain 1986,0.07647191,0.052307063,5,0.2
0.387264981,0.01010101,McLain 1986,0.100503781,3.853237929,5,0.2
